Timestamp,CPU_Usage (%),Memory_Usage (MB),Bytes_Sent,Bytes_Received,Active_Connections
01/Feb/2025:15:20:30,1.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:30,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:31,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:31,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:31,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:31,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:31,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:31,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:31,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:31,1.4,689.86328125,23113,4785,0
01/Feb/2025:15:20:31,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:32,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:32,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:32,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:32,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:32,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:32,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:32,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:32,1.9,689.86328125,23113,4785,0
01/Feb/2025:15:20:32,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:32,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:33,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:33,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:33,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:33,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:33,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:33,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:33,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:33,0.5,689.86328125,23113,4785,0
01/Feb/2025:15:20:33,0.0,689.86328125,23113,4785,0
01/Feb/2025:15:20:34,0.5,689.85546875,23113,4785,0
01/Feb/2025:15:20:34,0.0,689.85546875,23113,4785,0
01/Feb/2025:15:20:34,0.5,689.85546875,23113,4785,0
01/Feb/2025:15:20:34,0.0,689.85546875,23113,4785,0
01/Feb/2025:15:20:34,0.5,689.85546875,23113,4785,0
01/Feb/2025:15:20:34,0.0,689.85546875,23113,4785,0
01/Feb/2025:15:20:34,0.5,689.85546875,23113,4785,0
01/Feb/2025:15:20:34,0.0,689.85546875,23113,4785,0
01/Feb/2025:15:20:34,0.5,689.85546875,23113,4785,0
01/Feb/2025:15:20:34,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:35,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:35,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:35,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:35,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:35,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:35,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:35,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:35,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:35,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:36,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:36,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:36,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:36,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:36,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:36,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:36,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:36,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:36,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:36,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:37,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:37,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:37,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:37,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:37,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:37,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:37,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:37,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:37,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:38,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:38,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:38,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:38,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:38,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:38,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:38,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:38,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:38,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:38,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:39,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:39,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:39,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:39,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:39,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:39,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:39,0.9,689.83984375,23113,4785,0
01/Feb/2025:15:20:39,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:39,0.5,689.83984375,23113,4785,0
01/Feb/2025:15:20:40,0.0,689.83984375,23113,4785,0
01/Feb/2025:15:20:40,1.0,689.83203125,23113,4785,0
01/Feb/2025:15:20:40,0.0,689.83203125,23113,4785,0
01/Feb/2025:15:20:40,1.9,689.83203125,23113,4785,0
01/Feb/2025:15:20:40,1.0,689.83203125,23113,4785,0
01/Feb/2025:15:20:40,0.0,689.83203125,23113,4785,0
01/Feb/2025:15:20:40,0.5,689.83203125,23113,4785,0
01/Feb/2025:15:20:40,0.9,689.83203125,23113,4785,0
01/Feb/2025:15:20:40,1.9,689.83203125,23113,4785,0
01/Feb/2025:15:20:40,0.0,689.83203125,23113,4785,0
01/Feb/2025:15:20:41,0.5,691.8125,23113,4785,0
01/Feb/2025:15:20:41,0.0,691.8125,23113,4785,0
01/Feb/2025:15:20:41,0.5,691.8125,23113,4785,0
01/Feb/2025:15:20:41,0.0,691.8125,23113,4785,0
01/Feb/2025:15:20:41,0.0,691.8125,23113,4785,0
01/Feb/2025:15:20:41,0.5,691.8125,23113,4785,0
01/Feb/2025:15:20:41,0.5,691.8125,23113,4785,0
01/Feb/2025:15:20:41,0.5,691.7734375,23113,4785,0
01/Feb/2025:15:20:41,0.0,689.7421875,23113,4785,0
01/Feb/2025:15:20:42,0.5,689.7421875,23113,4785,0
01/Feb/2025:15:20:42,1.4,689.7421875,23113,4785,0
01/Feb/2025:15:20:42,0.0,689.7421875,23113,4785,0
01/Feb/2025:15:20:42,0.0,689.7421875,23113,4785,0
01/Feb/2025:15:20:42,0.5,689.7421875,23113,4785,0
01/Feb/2025:15:20:42,0.0,689.7421875,23113,4785,0
01/Feb/2025:15:20:42,0.5,689.7421875,23113,4785,0
01/Feb/2025:15:20:42,0.0,689.7421875,23113,4785,0
01/Feb/2025:15:20:42,0.0,690.234375,23113,4785,0
01/Feb/2025:15:20:42,0.5,690.234375,23113,4785,0
01/Feb/2025:15:20:43,0.0,690.234375,23113,4785,0
01/Feb/2025:15:20:43,0.5,690.234375,23113,4785,0
01/Feb/2025:15:20:43,0.0,690.234375,23113,4785,0
01/Feb/2025:15:20:43,0.0,690.234375,23113,4785,0
01/Feb/2025:15:20:43,0.5,690.234375,23113,4785,0
01/Feb/2025:15:20:43,0.0,690.234375,23113,4785,0
01/Feb/2025:15:20:43,0.5,690.234375,23113,4785,0
01/Feb/2025:15:20:43,0.0,690.234375,23113,4785,0
01/Feb/2025:15:20:43,0.0,690.234375,23113,4785,0
01/Feb/2025:15:20:44,1.0,690.234375,23113,4785,0
01/Feb/2025:15:20:44,0.0,690.234375,23113,4785,0
01/Feb/2025:15:20:44,0.5,690.234375,23113,4785,0
01/Feb/2025:15:20:44,0.0,690.234375,23113,4785,0
01/Feb/2025:15:20:44,0.5,690.234375,23113,4785,0
01/Feb/2025:15:20:44,0.0,690.453125,23113,4785,0
01/Feb/2025:15:20:44,0.5,690.453125,23113,4785,0
01/Feb/2025:15:20:44,0.0,690.453125,23113,4785,0
01/Feb/2025:15:20:44,0.5,690.453125,23113,4785,0
01/Feb/2025:15:20:44,0.0,690.453125,23113,4785,0
01/Feb/2025:15:20:45,0.5,690.453125,23113,4785,0
01/Feb/2025:15:20:45,0.0,690.453125,23113,4785,0
01/Feb/2025:15:20:45,0.5,690.453125,23113,4785,0
01/Feb/2025:15:20:45,0.0,690.453125,23113,4785,0
01/Feb/2025:15:20:45,0.5,690.453125,23113,4785,0
01/Feb/2025:15:20:45,0.0,690.453125,23113,4785,0
01/Feb/2025:15:20:45,0.5,690.453125,23113,4785,0
01/Feb/2025:15:20:45,0.0,690.453125,23113,4785,0
01/Feb/2025:15:20:45,0.5,690.453125,23113,4785,0
01/Feb/2025:15:20:46,0.0,690.453125,23113,4785,0
01/Feb/2025:15:20:46,0.5,690.453125,23113,4785,0
01/Feb/2025:15:20:46,0.0,690.4453125,23113,4785,0
01/Feb/2025:15:20:46,0.5,690.4453125,23113,4785,0
01/Feb/2025:15:20:46,0.0,690.4453125,23113,4785,0
01/Feb/2025:15:20:46,0.5,690.4453125,23113,4785,0
01/Feb/2025:15:20:46,0.0,690.4453125,23113,4785,0
01/Feb/2025:15:20:46,0.5,690.4453125,23113,4785,0
01/Feb/2025:15:20:46,0.0,690.4453125,23113,4785,0
01/Feb/2025:15:20:46,0.5,690.4453125,23113,4785,0
01/Feb/2025:15:20:47,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:47,0.5,690.31640625,23113,4785,0
01/Feb/2025:15:20:47,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:47,0.5,690.31640625,23113,4785,0
01/Feb/2025:15:20:47,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:47,0.5,690.31640625,23113,4785,0
01/Feb/2025:15:20:47,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:47,0.5,690.31640625,23113,4785,0
01/Feb/2025:15:20:47,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:48,0.5,690.31640625,23113,4785,0
01/Feb/2025:15:20:48,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:48,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:48,0.5,690.31640625,23113,4785,0
01/Feb/2025:15:20:48,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:48,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:48,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:48,0.5,690.31640625,23113,4785,0
01/Feb/2025:15:20:48,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:48,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:49,0.5,690.31640625,23113,4785,0
01/Feb/2025:15:20:49,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:49,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:49,0.5,690.31640625,23113,4785,0
01/Feb/2025:15:20:49,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:49,0.0,690.31640625,23113,4785,0
01/Feb/2025:15:20:49,0.5,690.31640625,23113,4785,0
01/Feb/2025:15:20:49,0.0,690.3125,23113,4785,0
01/Feb/2025:15:20:49,0.5,690.3125,23113,4785,0
01/Feb/2025:15:20:49,0.0,690.3125,23113,4785,0
01/Feb/2025:15:20:50,0.0,690.3125,23113,4785,0
01/Feb/2025:15:20:50,0.5,690.3125,23113,4785,0
01/Feb/2025:15:20:50,0.0,690.3125,23113,4785,0
01/Feb/2025:15:20:50,0.5,690.3125,23113,4785,0
01/Feb/2025:15:20:50,0.0,690.3125,23113,4785,0
01/Feb/2025:15:20:50,0.5,690.3125,23113,4785,0
01/Feb/2025:15:20:50,0.0,690.3125,23113,4785,0
01/Feb/2025:15:20:50,0.0,690.3125,23113,4785,0
01/Feb/2025:15:20:50,0.0,690.3125,23113,4785,0
01/Feb/2025:15:20:51,0.0,690.3125,23113,4785,0
01/Feb/2025:15:20:51,0.5,690.3125,23113,4785,0
01/Feb/2025:15:20:51,0.0,690.3125,23113,4785,0
01/Feb/2025:15:20:51,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:51,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:51,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:51,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:51,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:51,1.4,692.27734375,23113,4785,0
01/Feb/2025:15:20:51,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:52,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:52,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:52,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:52,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:52,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:52,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:52,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:52,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:52,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:53,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:53,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:53,0.9,692.27734375,23113,4785,0
01/Feb/2025:15:20:53,0.9,692.27734375,23113,4785,0
01/Feb/2025:15:20:53,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:53,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:53,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:53,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:53,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:53,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:54,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:54,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:54,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:54,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:54,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:54,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:54,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:54,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:54,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:55,0.0,692.27734375,23113,4785,0
01/Feb/2025:15:20:55,0.5,692.27734375,23113,4785,0
01/Feb/2025:15:20:55,0.0,692.26953125,23113,4785,0
01/Feb/2025:15:20:55,0.5,692.26953125,23113,4785,0
01/Feb/2025:15:20:55,0.0,692.26953125,23113,4785,0
01/Feb/2025:15:20:55,0.5,692.26953125,23113,4785,0
01/Feb/2025:15:20:55,0.0,692.26953125,23113,4785,0
01/Feb/2025:15:20:55,0.5,692.26953125,23113,4785,0
01/Feb/2025:15:20:55,0.0,692.26953125,23113,4785,0
01/Feb/2025:15:20:55,0.0,690.25390625,23113,4785,0
01/Feb/2025:15:20:56,0.5,690.25390625,23113,4785,0
01/Feb/2025:15:20:56,0.0,690.25390625,23113,4785,0
01/Feb/2025:15:20:56,0.0,690.25390625,23113,4785,0
